transaction_id,timestamp,customer_id,product_id,product_category,quantity,unit_price,region,payment_method,discount_applied,total_amount,date,year,month,day,hour,day_of_week,week_of_year,is_weekend,gross_revenue,discount_amount,net_revenue,has_discount,discount_tier,price_tier,calculated_total
TXN-003783,2023-06-07 14:00:00,CUST-0109,PROD-031,Home,8,275.14,North,Credit Card,10,1981.01,2023-06-07,2023,6,7,14,Wednesday,23,False,2201.12,220.112,1981.0079999999998,True,Low,Luxury,1981.008
TXN-003784,2023-06-07 15:00:00,CUST-0076,PROD-012,Electronics,9,273.62,East,Cash,20,1970.06,2023-06-07,2023,6,7,15,Wednesday,23,False,2462.58,492.516,1970.0639999999999,True,Medium,Luxury,1970.064
TXN-003785,2023-06-07 16:00:00,CUST-0542,PROD-011,Home,8,438.35,South,Mobile,0,3506.8,2023-06-07,2023,6,7,16,Wednesday,23,False,3506.8,0.0,3506.8,False,,Luxury,3506.8
TXN-003786,2023-06-07 17:00:00,CUST-0314,PROD-024,Food,7,34.75,South,Credit Card,15,206.76,2023-06-07,2023,6,7,17,Wednesday,23,False,243.25,36.4875,206.7625,True,Medium,Budget,206.7625
TXN-003787,2023-06-07 18:00:00,CUST-0998,PROD-008,Clothing,6,217.99,South,Mobile,20,1046.35,2023-06-07,2023,6,7,18,Wednesday,23,False,1307.94,261.588,1046.352,True,Medium,Luxury,1046.352
TXN-003788,2023-06-07 19:00:00,CUST-0117,PROD-032,Electronics,8,99.41,West,Mobile,15,675.99,2023-06-07,2023,6,7,19,Wednesday,23,False,795.28,119.29199999999999,675.9879999999999,True,Medium,Standard,675.9879999999999
TXN-003789,2023-06-07 20:00:00,CUST-0927,PROD-038,Food,6,20.55,West,Credit Card,5,117.14,2023-06-07,2023,6,7,20,Wednesday,23,False,123.30000000000001,6.165000000000001,117.135,True,None,Budget,117.135
TXN-003790,2023-06-07 21:00:00,CUST-0868,PROD-022,Clothing,2,82.05,West,Credit Card,20,131.28,2023-06-07,2023,6,7,21,Wednesday,23,False,164.1,32.82,131.28,True,Medium,Standard,131.28
TXN-003791,2023-06-07 22:00:00,CUST-0704,PROD-034,Electronics,9,488.47,West,Mobile,20,3516.98,2023-06-07,2023,6,7,22,Wednesday,23,False,4396.2300000000005,879.2460000000001,3516.9840000000004,True,Medium,Luxury,3516.9840000000004
TXN-003792,2023-06-07 23:00:00,CUST-0019,PROD-019,Electronics,9,115.28,West,Mobile,5,985.64,2023-06-07,2023,6,7,23,Wednesday,23,False,1037.52,51.876000000000005,985.644,True,None,Premium,985.6439999999999
TXN-003793,2023-06-08 00:00:00,CUST-0432,PROD-020,Clothing,3,468.17,North,Cash,15,1193.83,2023-06-08,2023,6,8,0,Thursday,23,False,1404.51,210.6765,1193.8335,True,Medium,Luxury,1193.8335
TXN-003794,2023-06-08 01:00:00,CUST-0685,PROD-014,Food,9,110.57,West,Credit Card,5,945.37,2023-06-08,2023,6,8,1,Thursday,23,False,995.1299999999999,49.756499999999996,945.3734999999999,True,None,Premium,945.3734999999998
TXN-003795,2023-06-08 02:00:00,CUST-0740,PROD-033,Food,2,466.33,South,Credit Card,10,839.39,2023-06-08,2023,6,8,2,Thursday,23,False,932.66,93.266,839.394,True,Low,Luxury,839.394
TXN-003797,2023-06-08 04:00:00,CUST-0183,PROD-016,Clothing,6,65.48,South,Mobile,15,333.95,2023-06-08,2023,6,8,4,Thursday,23,False,392.88,58.931999999999995,333.948,True,Medium,Standard,333.948
TXN-003798,2023-06-08 05:00:00,CUST-0113,PROD-004,Food,4,295.14,South,Debit Card,20,944.45,2023-06-08,2023,6,8,5,Thursday,23,False,1180.56,236.112,944.448,True,Medium,Luxury,944.448
TXN-003799,2023-06-08 06:00:00,CUST-0183,PROD-027,Clothing,8,166.07,North,Mobile,10,1195.7,2023-06-08,2023,6,8,6,Thursday,23,False,1328.56,132.856,1195.704,True,Low,Premium,1195.704
TXN-003800,2023-06-08 07:00:00,CUST-0481,PROD-028,Clothing,1,197.75,East,Mobile,15,168.09,2023-06-08,2023,6,8,7,Thursday,23,False,197.75,29.662499999999998,168.0875,True,Medium,Premium,168.0875
TXN-003801,2023-06-08 08:00:00,CUST-0146,PROD-043,Electronics,6,225.68,South,Cash,0,1354.08,2023-06-08,2023,6,8,8,Thursday,23,False,1354.08,0.0,1354.08,False,,Luxury,1354.08
TXN-003802,2023-06-08 09:00:00,CUST-0831,PROD-016,Clothing,2,217.13,North,Mobile,20,347.41,2023-06-08,2023,6,8,9,Thursday,23,False,434.26,86.852,347.408,True,Medium,Luxury,347.408
TXN-003803,2023-06-08 10:00:00,CUST-0628,PROD-033,Clothing,6,335.41,East,Debit Card,5,1911.84,2023-06-08,2023,6,8,10,Thursday,23,False,2012.46,100.623,1911.837,True,None,Luxury,1911.837
TXN-003804,2023-06-08 11:00:00,CUST-0113,PROD-048,Home,1,386.5,East,Debit Card,0,386.5,2023-06-08,2023,6,8,11,Thursday,23,False,386.5,0.0,386.5,False,,Luxury,386.5
TXN-003805,2023-06-08 12:00:00,CUST-0763,PROD-019,Clothing,2,171.3,North,Credit Card,15,291.21,2023-06-08,2023,6,8,12,Thursday,23,False,342.6,51.39,291.21000000000004,True,Medium,Premium,291.21000000000004
TXN-003806,2023-06-08 13:00:00,CUST-0476,PROD-021,Food,9,462.94,West,Debit Card,20,3333.17,2023-06-08,2023,6,8,13,Thursday,23,False,4166.46,833.292,3333.168,True,Medium,Luxury,3333.168
TXN-003807,2023-06-08 14:00:00,CUST-0763,PROD-022,Electronics,6,469.85,North,Credit Card,15,2396.24,2023-06-08,2023,6,8,14,Thursday,23,False,2819.1000000000004,422.86500000000007,2396.235,True,Medium,Luxury,2396.235
TXN-003808,2023-06-08 15:00:00,CUST-0303,PROD-009,Electronics,8,29.94,North,Mobile,0,239.52,2023-06-08,2023,6,8,15,Thursday,23,False,239.52,0.0,239.52,False,,Budget,239.52
TXN-003809,2023-06-08 16:00:00,CUST-0971,PROD-009,Clothing,7,17.31,West,Debit Card,20,96.94,2023-06-08,2023,6,8,16,Thursday,23,False,121.16999999999999,24.233999999999998,96.93599999999999,True,Medium,Budget,96.93599999999999
TXN-003810,2023-06-08 17:00:00,CUST-0825,PROD-009,Clothing,9,218.28,North,Cash,0,1964.52,2023-06-08,2023,6,8,17,Thursday,23,False,1964.52,0.0,1964.52,False,,Luxury,1964.52
TXN-003811,2023-06-08 18:00:00,CUST-0118,PROD-027,Food,9,299.42,North,Cash,15,2290.56,2023-06-08,2023,6,8,18,Thursday,23,False,2694.78,404.21700000000004,2290.563,True,Medium,Luxury,2290.563
TXN-003812,2023-06-08 19:00:00,CUST-0813,PROD-017,Home,4,146.17,North,Debit Card,20,467.74,2023-06-08,2023,6,8,19,Thursday,23,False,584.68,116.93599999999999,467.74399999999997,True,Medium,Premium,467.74399999999997
TXN-003813,2023-06-08 20:00:00,CUST-0161,PROD-044,Electronics,7,137.11,South,Credit Card,20,767.82,2023-06-08,2023,6,8,20,Thursday,23,False,959.7700000000001,191.95400000000004,767.816,True,Medium,Premium,767.8160000000001
TXN-003814,2023-06-08 21:00:00,CUST-0401,PROD-045,Home,5,342.38,North,Credit Card,20,1369.52,2023-06-08,2023,6,8,21,Thursday,23,False,1711.9,342.38000000000005,1369.52,True,Medium,Luxury,1369.5200000000002
TXN-003815,2023-06-08 22:00:00,CUST-0198,PROD-008,Food,7,304.84,North,Credit Card,15,1813.8,2023-06-08,2023,6,8,22,Thursday,23,False,2133.8799999999997,320.08199999999994,1813.7979999999998,True,Medium,Luxury,1813.7979999999995
TXN-003816,2023-06-08 23:00:00,CUST-0260,PROD-016,Electronics,4,91.9,East,Debit Card,10,330.84,2023-06-08,2023,6,8,23,Thursday,23,False,367.6,36.760000000000005,330.84000000000003,True,Low,Standard,330.84000000000003
TXN-003817,2023-06-09 00:00:00,CUST-0660,PROD-018,Food,1,443.41,East,Mobile,15,376.9,2023-06-09,2023,6,9,0,Friday,23,False,443.41,66.5115,376.8985,True,Medium,Luxury,376.8985
TXN-003818,2023-06-09 01:00:00,CUST-0752,PROD-033,Clothing,4,343.19,East,Mobile,5,1304.12,2023-06-09,2023,6,9,1,Friday,23,False,1372.76,68.638,1304.122,True,None,Luxury,1304.1219999999998
TXN-003819,2023-06-09 02:00:00,CUST-0047,PROD-001,Food,3,187.66,North,Mobile,10,506.68,2023-06-09,2023,6,9,2,Friday,23,False,562.98,56.298,506.682,True,Low,Premium,506.682
TXN-003820,2023-06-09 03:00:00,CUST-0987,PROD-012,Clothing,9,344.98,West,Credit Card,15,2639.1,2023-06-09,2023,6,9,3,Friday,23,False,3104.82,465.723,2639.097,True,Medium,Luxury,2639.097
TXN-003821,2023-06-09 04:00:00,CUST-0399,PROD-006,Home,5,65.2,North,Debit Card,5,309.7,2023-06-09,2023,6,9,4,Friday,23,False,326.0,16.3,309.7,True,None,Standard,309.7
TXN-003822,2023-06-09 05:00:00,CUST-0710,PROD-041,Electronics,4,239.45,South,Cash,0,957.8,2023-06-09,2023,6,9,5,Friday,23,False,957.8,0.0,957.8,False,,Luxury,957.8
TXN-003823,2023-06-09 06:00:00,CUST-0559,PROD-005,Electronics,8,92.8,South,Mobile,5,705.28,2023-06-09,2023,6,9,6,Friday,23,False,742.4,37.12,705.28,True,None,Standard,705.28
TXN-003824,2023-06-09 07:00:00,CUST-0078,PROD-016,Home,5,30.3,South,Mobile,20,121.2,2023-06-09,2023,6,9,7,Friday,23,False,151.5,30.3,121.2,True,Medium,Budget,121.2
TXN-003825,2023-06-09 08:00:00,CUST-0124,PROD-018,Clothing,3,175.78,South,Credit Card,10,474.61,2023-06-09,2023,6,9,8,Friday,23,False,527.34,52.73400000000001,474.606,True,Low,Premium,474.60600000000005
TXN-003826,2023-06-09 09:00:00,CUST-0075,PROD-049,Electronics,2,83.86,North,Mobile,15,142.56,2023-06-09,2023,6,9,9,Friday,23,False,167.72,25.157999999999998,142.562,True,Medium,Standard,142.56199999999998
TXN-003827,2023-06-09 10:00:00,CUST-0871,PROD-018,Food,8,320.42,East,Debit Card,15,2178.86,2023-06-09,2023,6,9,10,Friday,23,False,2563.36,384.504,2178.856,True,Medium,Luxury,2178.856
TXN-003828,2023-06-09 11:00:00,CUST-0137,PROD-001,Clothing,2,340.29,North,Mobile,20,544.46,2023-06-09,2023,6,9,11,Friday,23,False,680.58,136.116,544.464,True,Medium,Luxury,544.464
TXN-003829,2023-06-09 12:00:00,CUST-0602,PROD-019,Electronics,8,82.86,North,Credit Card,10,596.59,2023-06-09,2023,6,9,12,Friday,23,False,662.88,66.288,596.592,True,Low,Standard,596.592
TXN-003830,2023-06-09 13:00:00,CUST-0400,PROD-008,Food,5,22.06,North,Debit Card,10,99.27,2023-06-09,2023,6,9,13,Friday,23,False,110.3,11.030000000000001,99.27,True,Low,Budget,99.27
TXN-003831,2023-06-09 14:00:00,CUST-0837,PROD-003,Food,8,398.48,North,Credit Card,20,2550.27,2023-06-09,2023,6,9,14,Friday,23,False,3187.84,637.5680000000001,2550.272,True,Medium,Luxury,2550.2720000000004
TXN-003832,2023-06-09 15:00:00,CUST-0505,PROD-025,Electronics,5,11.01,West,Cash,10,49.54,2023-06-09,2023,6,9,15,Friday,23,False,55.05,5.505,49.544999999999995,True,Low,Budget,49.545
TXN-003833,2023-06-09 16:00:00,CUST-0500,PROD-005,Home,1,178.52,East,Mobile,20,142.82,2023-06-09,2023,6,9,16,Friday,23,False,178.52,35.704,142.816,True,Medium,Premium,142.816
TXN-003834,2023-06-09 17:00:00,CUST-0573,PROD-040,Home,2,252.35,East,Debit Card,5,479.46,2023-06-09,2023,6,9,17,Friday,23,False,504.7,25.235,479.465,True,None,Luxury,479.465
TXN-003835,2023-06-09 18:00:00,CUST-0138,PROD-019,Electronics,6,411.13,South,Debit Card,20,1973.42,2023-06-09,2023,6,9,18,Friday,23,False,2466.7799999999997,493.356,1973.4239999999998,True,Medium,Luxury,1973.424
TXN-003836,2023-06-09 19:00:00,CUST-0050,PROD-018,Food,3,420.89,North,Mobile,15,1073.27,2023-06-09,2023,6,9,19,Friday,23,False,1262.67,189.4005,1073.2695,True,Medium,Luxury,1073.2695
TXN-003837,2023-06-09 20:00:00,CUST-0771,PROD-031,Home,8,365.22,South,Cash,0,2921.76,2023-06-09,2023,6,9,20,Friday,23,False,2921.76,0.0,2921.76,False,,Luxury,2921.76
TXN-003838,2023-06-09 21:00:00,CUST-0973,PROD-033,Home,5,131.13,East,Cash,5,622.87,2023-06-09,2023,6,9,21,Friday,23,False,655.65,32.7825,622.8675,True,None,Premium,622.8675
TXN-003839,2023-06-09 22:00:00,CUST-0619,PROD-047,Home,3,362.89,East,Mobile,15,925.37,2023-06-09,2023,6,9,22,Friday,23,False,1088.67,163.3005,925.3695,True,Medium,Luxury,925.3695
TXN-003840,2023-06-09 23:00:00,CUST-0625,PROD-018,Clothing,7,130.8,South,Mobile,5,869.82,2023-06-09,2023,6,9,23,Friday,23,False,915.6000000000001,45.78000000000001,869.8200000000002,True,None,Premium,869.82
TXN-003841,2023-06-10 00:00:00,CUST-0862,PROD-039,Home,8,115.16,East,Mobile,15,783.09,2023-06-10,2023,6,10,0,Saturday,23,True,921.28,138.19199999999998,783.088,True,Medium,Premium,783.088
TXN-003842,2023-06-10 01:00:00,CUST-0254,PROD-016,Electronics,4,278.09,East,Credit Card,10,1001.12,2023-06-10,2023,6,10,1,Saturday,23,True,1112.36,111.23599999999999,1001.1239999999999,True,Low,Luxury,1001.1239999999999
TXN-003843,2023-06-10 02:00:00,CUST-0630,PROD-016,Electronics,9,342.64,West,Debit Card,20,2467.01,2023-06-10,2023,6,10,2,Saturday,23,True,3083.7599999999998,616.752,2467.008,True,Medium,Luxury,2467.008
TXN-003844,2023-06-10 03:00:00,CUST-0710,PROD-047,Clothing,6,36.0,North,Debit Card,15,183.6,2023-06-10,2023,6,10,3,Saturday,23,True,216.0,32.4,183.6,True,Medium,Budget,183.6
TXN-003845,2023-06-10 04:00:00,CUST-0849,PROD-038,Clothing,1,39.41,North,Mobile,15,33.5,2023-06-10,2023,6,10,4,Saturday,23,True,39.41,5.911499999999999,33.4985,True,Medium,Budget,33.49849999999999
TXN-003846,2023-06-10 05:00:00,CUST-0877,PROD-041,Electronics,5,394.24,East,Credit Card,10,1774.08,2023-06-10,2023,6,10,5,Saturday,23,True,1971.2,197.12,1774.08,True,Low,Luxury,1774.0800000000002
TXN-003847,2023-06-10 06:00:00,CUST-0563,PROD-007,Clothing,5,431.15,East,Credit Card,0,2155.75,2023-06-10,2023,6,10,6,Saturday,23,True,2155.75,0.0,2155.75,False,,Luxury,2155.75
TXN-003848,2023-06-10 07:00:00,CUST-0757,PROD-014,Home,7,306.18,West,Debit Card,0,2143.26,2023-06-10,2023,6,10,7,Saturday,23,True,2143.26,0.0,2143.26,False,,Luxury,2143.26
TXN-003849,2023-06-10 08:00:00,CUST-0915,PROD-043,Food,7,220.13,South,Cash,20,1232.73,2023-06-10,2023,6,10,8,Saturday,23,True,1540.9099999999999,308.182,1232.7279999999998,True,Medium,Luxury,1232.728
TXN-003850,2023-06-10 09:00:00,CUST-0426,PROD-048,Food,6,424.21,West,Mobile,10,2290.73,2023-06-10,2023,6,10,9,Saturday,23,True,2545.2599999999998,254.52599999999998,2290.734,True,Low,Luxury,2290.734
TXN-003851,2023-06-10 10:00:00,CUST-0547,PROD-025,Food,8,367.12,West,Mobile,5,2790.11,2023-06-10,2023,6,10,10,Saturday,23,True,2936.96,146.848,2790.112,True,None,Luxury,2790.112
TXN-003852,2023-06-10 11:00:00,CUST-0302,PROD-032,Electronics,2,294.0,South,Credit Card,15,499.8,2023-06-10,2023,6,10,11,Saturday,23,True,588.0,88.2,499.8,True,Medium,Luxury,499.8
TXN-003853,2023-06-10 12:00:00,CUST-0922,PROD-038,Clothing,7,166.68,East,Debit Card,20,933.41,2023-06-10,2023,6,10,12,Saturday,23,True,1166.76,233.352,933.408,True,Medium,Premium,933.408
TXN-003854,2023-06-10 13:00:00,CUST-0581,PROD-022,Food,7,107.02,North,Credit Card,0,749.14,2023-06-10,2023,6,10,13,Saturday,23,True,749.14,0.0,749.14,False,,Premium,749.14
TXN-003855,2023-06-10 14:00:00,CUST-0349,PROD-016,Home,4,215.15,West,Cash,5,817.57,2023-06-10,2023,6,10,14,Saturday,23,True,860.6,43.03,817.57,True,None,Luxury,817.5699999999999
TXN-003856,2023-06-10 15:00:00,CUST-0832,PROD-029,Home,2,150.54,West,Debit Card,10,270.97,2023-06-10,2023,6,10,15,Saturday,23,True,301.08,30.108,270.972,True,Low,Premium,270.972
TXN-003857,2023-06-10 16:00:00,CUST-0933,PROD-016,Home,4,176.24,North,Mobile,15,599.22,2023-06-10,2023,6,10,16,Saturday,23,True,704.96,105.744,599.216,True,Medium,Premium,599.216
TXN-003858,2023-06-10 17:00:00,CUST-0980,PROD-012,Clothing,4,262.66,West,Debit Card,15,893.04,2023-06-10,2023,6,10,17,Saturday,23,True,1050.64,157.596,893.0440000000001,True,Medium,Luxury,893.0440000000001
TXN-003859,2023-06-10 18:00:00,CUST-0049,PROD-017,Food,6,92.86,South,Debit Card,0,557.16,2023-06-10,2023,6,10,18,Saturday,23,True,557.16,0.0,557.16,False,,Standard,557.16
TXN-003860,2023-06-10 19:00:00,CUST-0917,PROD-037,Home,7,405.03,North,Mobile,0,2835.21,2023-06-10,2023,6,10,19,Saturday,23,True,2835.21,0.0,2835.21,False,,Luxury,2835.21
TXN-003861,2023-06-10 20:00:00,CUST-0074,PROD-027,Clothing,3,81.31,North,Cash,20,195.14,2023-06-10,2023,6,10,20,Saturday,23,True,243.93,48.786,195.144,True,Medium,Standard,195.144
TXN-003862,2023-06-10 21:00:00,CUST-0704,PROD-025,Home,1,245.69,South,Credit Card,15,208.84,2023-06-10,2023,6,10,21,Saturday,23,True,245.69,36.8535,208.8365,True,Medium,Luxury,208.8365
TXN-003863,2023-06-10 22:00:00,CUST-0261,PROD-013,Food,3,375.53,South,Cash,15,957.6,2023-06-10,2023,6,10,22,Saturday,23,True,1126.59,168.9885,957.6015,True,Medium,Luxury,957.6014999999999
TXN-003864,2023-06-10 23:00:00,CUST-0356,PROD-008,Food,9,247.66,North,Cash,15,1894.6,2023-06-10,2023,6,10,23,Saturday,23,True,2228.94,334.341,1894.5990000000002,True,Medium,Luxury,1894.599
TXN-003865,2023-06-11 00:00:00,CUST-0582,PROD-005,Food,1,186.9,South,Cash,15,158.86,2023-06-11,2023,6,11,0,Sunday,23,True,186.9,28.035,158.865,True,Medium,Premium,158.865
TXN-003866,2023-06-11 01:00:00,CUST-0602,PROD-012,Food,8,242.7,West,Debit Card,5,1844.52,2023-06-11,2023,6,11,1,Sunday,23,True,1941.6,97.08,1844.52,True,None,Luxury,1844.5199999999998
TXN-003867,2023-06-11 02:00:00,CUST-0260,PROD-041,Food,2,425.85,East,Cash,10,766.53,2023-06-11,2023,6,11,2,Sunday,23,True,851.7,85.17000000000002,766.53,True,Low,Luxury,766.5300000000001
TXN-003868,2023-06-11 03:00:00,CUST-0638,PROD-003,Home,6,495.31,West,Debit Card,5,2823.27,2023-06-11,2023,6,11,3,Sunday,23,True,2971.86,148.59300000000002,2823.2670000000003,True,None,Luxury,2823.267
TXN-003869,2023-06-11 04:00:00,CUST-0743,PROD-035,Food,3,319.26,South,Debit Card,10,862.0,2023-06-11,2023,6,11,4,Sunday,23,True,957.78,95.778,862.002,True,Low,Luxury,862.002
TXN-003870,2023-06-11 05:00:00,CUST-0295,PROD-033,Home,7,398.79,West,Credit Card,5,2651.95,2023-06-11,2023,6,11,5,Sunday,23,True,2791.53,139.5765,2651.9535,True,None,Luxury,2651.9535
TXN-003871,2023-06-11 06:00:00,CUST-0931,PROD-022,Food,2,17.1,East,Credit Card,20,27.36,2023-06-11,2023,6,11,6,Sunday,23,True,34.2,6.840000000000001,27.360000000000003,True,Medium,Budget,27.360000000000003
TXN-003872,2023-06-11 07:00:00,CUST-0641,PROD-044,Home,4,441.38,East,Cash,10,1588.97,2023-06-11,2023,6,11,7,Sunday,23,True,1765.52,176.55200000000002,1588.9679999999998,True,Low,Luxury,1588.968
TXN-003873,2023-06-11 08:00:00,CUST-0792,PROD-009,Food,9,477.48,East,Debit Card,15,3652.72,2023-06-11,2023,6,11,8,Sunday,23,True,4297.32,644.598,3652.7219999999998,True,Medium,Luxury,3652.7219999999998
TXN-003874,2023-06-11 09:00:00,CUST-0313,PROD-041,Home,6,291.83,South,Mobile,10,1575.88,2023-06-11,2023,6,11,9,Sunday,23,True,1750.98,175.098,1575.882,True,Low,Luxury,1575.882
TXN-003875,2023-06-11 10:00:00,CUST-0612,PROD-018,Food,4,379.36,South,Debit Card,15,1289.82,2023-06-11,2023,6,11,10,Sunday,23,True,1517.44,227.616,1289.824,True,Medium,Luxury,1289.824
TXN-003876,2023-06-11 11:00:00,CUST-0838,PROD-029,Clothing,2,261.24,South,Credit Card,20,417.98,2023-06-11,2023,6,11,11,Sunday,23,True,522.48,104.49600000000001,417.98400000000004,True,Medium,Luxury,417.98400000000004
TXN-003877,2023-06-11 12:00:00,CUST-0809,PROD-039,Home,9,150.24,East,Mobile,10,1216.94,2023-06-11,2023,6,11,12,Sunday,23,True,1352.16,135.216,1216.944,True,Low,Premium,1216.9440000000002
TXN-003878,2023-06-11 13:00:00,CUST-0182,PROD-027,Clothing,4,427.6,South,Debit Card,0,1710.4,2023-06-11,2023,6,11,13,Sunday,23,True,1710.4,0.0,1710.4,False,,Luxury,1710.4
TXN-003879,2023-06-11 14:00:00,CUST-0000,PROD-036,Home,9,302.45,North,Cash,15,2313.74,2023-06-11,2023,6,11,14,Sunday,23,True,2722.0499999999997,408.30749999999995,2313.7425,True,Medium,Luxury,2313.7425
TXN-003880,2023-06-11 15:00:00,CUST-0828,PROD-045,Home,2,293.9,West,Debit Card,10,529.02,2023-06-11,2023,6,11,15,Sunday,23,True,587.8,58.78,529.02,True,Low,Luxury,529.02
TXN-003881,2023-06-11 16:00:00,CUST-0000,PROD-017,Home,7,332.97,West,Mobile,5,2214.25,2023-06-11,2023,6,11,16,Sunday,23,True,2330.79,116.5395,2214.2505,True,None,Luxury,2214.2504999999996
TXN-003882,2023-06-11 17:00:00,CUST-0188,PROD-034,Electronics,5,429.44,North,Cash,10,1932.48,2023-06-11,2023,6,11,17,Sunday,23,True,2147.2,214.72,1932.4799999999998,True,Low,Luxury,1932.4799999999998
TXN-003883,2023-06-11 18:00:00,CUST-0569,PROD-046,Food,8,368.63,South,Mobile,15,2506.68,2023-06-11,2023,6,11,18,Sunday,23,True,2949.04,442.356,2506.684,True,Medium,Luxury,2506.6839999999997
TXN-003884,2023-06-11 19:00:00,CUST-0543,PROD-003,Clothing,8,113.45,West,Credit Card,0,907.6,2023-06-11,2023,6,11,19,Sunday,23,True,907.6,0.0,907.6,False,,Premium,907.6
TXN-003885,2023-06-11 20:00:00,CUST-0596,PROD-005,Clothing,4,238.74,East,Credit Card,0,954.96,2023-06-11,2023,6,11,20,Sunday,23,True,954.96,0.0,954.96,False,,Luxury,954.96
TXN-003886,2023-06-11 21:00:00,CUST-0664,PROD-014,Home,4,490.35,West,Debit Card,5,1863.33,2023-06-11,2023,6,11,21,Sunday,23,True,1961.4,98.07000000000001,1863.3300000000002,True,None,Luxury,1863.33
TXN-003887,2023-06-11 22:00:00,CUST-0985,PROD-003,Clothing,8,281.73,West,Debit Card,20,1803.07,2023-06-11,2023,6,11,22,Sunday,23,True,2253.84,450.76800000000003,1803.0720000000001,True,Medium,Luxury,1803.0720000000001
TXN-003888,2023-06-11 23:00:00,CUST-0548,PROD-023,Clothing,3,469.74,West,Credit Card,0,1409.22,2023-06-11,2023,6,11,23,Sunday,23,True,1409.22,0.0,1409.22,False,,Luxury,1409.22
TXN-003889,2023-06-12 00:00:00,CUST-0725,PROD-039,Clothing,7,408.55,South,Mobile,20,2287.88,2023-06-12,2023,6,12,0,Monday,24,False,2859.85,571.97,2287.88,True,Medium,Luxury,2287.88
TXN-003890,2023-06-12 01:00:00,CUST-0926,PROD-030,Clothing,8,336.35,North,Mobile,15,2287.18,2023-06-12,2023,6,12,1,Monday,24,False,2690.8,403.62,2287.1800000000003,True,Medium,Luxury,2287.1800000000003
TXN-003891,2023-06-12 02:00:00,CUST-0408,PROD-045,Electronics,8,181.19,West,Cash,10,1304.57,2023-06-12,2023,6,12,2,Monday,24,False,1449.52,144.952,1304.568,True,Low,Premium,1304.568
TXN-003892,2023-06-12 03:00:00,CUST-0876,PROD-023,Home,4,159.12,East,Cash,20,509.18,2023-06-12,2023,6,12,3,Monday,24,False,636.48,127.296,509.184,True,Medium,Premium,509.184
TXN-003893,2023-06-12 04:00:00,CUST-0618,PROD-027,Clothing,9,325.28,West,Cash,15,2488.39,2023-06-12,2023,6,12,4,Monday,24,False,2927.5199999999995,439.12799999999993,2488.392,True,Medium,Luxury,2488.3919999999994
TXN-003894,2023-06-12 05:00:00,CUST-0414,PROD-010,Electronics,4,221.96,South,Credit Card,15,754.66,2023-06-12,2023,6,12,5,Monday,24,False,887.84,133.176,754.664,True,Medium,Luxury,754.664
TXN-003895,2023-06-12 06:00:00,CUST-0342,PROD-025,Electronics,8,401.39,South,Credit Card,15,2729.45,2023-06-12,2023,6,12,6,Monday,24,False,3211.12,481.66799999999995,2729.4519999999998,True,Medium,Luxury,2729.4519999999998
TXN-003896,2023-06-12 07:00:00,CUST-0220,PROD-013,Home,6,382.62,East,Credit Card,5,2180.93,2023-06-12,2023,6,12,7,Monday,24,False,2295.7200000000003,114.78600000000002,2180.934,True,None,Luxury,2180.934
TXN-003897,2023-06-12 08:00:00,CUST-0903,PROD-016,Food,5,162.94,West,Debit Card,5,773.96,2023-06-12,2023,6,12,8,Monday,24,False,814.7,40.73500000000001,773.965,True,None,Premium,773.965
TXN-003898,2023-06-12 09:00:00,CUST-0163,PROD-041,Food,4,354.34,West,Mobile,20,1133.89,2023-06-12,2023,6,12,9,Monday,24,False,1417.36,283.472,1133.888,True,Medium,Luxury,1133.888
TXN-003899,2023-06-12 10:00:00,CUST-0951,PROD-034,Food,5,252.33,East,Credit Card,15,1072.4,2023-06-12,2023,6,12,10,Monday,24,False,1261.65,189.2475,1072.4025000000001,True,Medium,Luxury,1072.4025000000001
TXN-003900,2023-06-12 11:00:00,CUST-0220,PROD-037,Clothing,1,168.41,North,Cash,20,134.73,2023-06-12,2023,6,12,11,Monday,24,False,168.41,33.682,134.728,True,Medium,Premium,134.728
TXN-003901,2023-06-12 12:00:00,CUST-0270,PROD-022,Home,7,212.35,South,Cash,0,1486.45,2023-06-12,2023,6,12,12,Monday,24,False,1486.45,0.0,1486.45,False,,Luxury,1486.45
TXN-003902,2023-06-12 13:00:00,CUST-0632,PROD-017,Food,8,448.72,North,Credit Card,20,2871.81,2023-06-12,2023,6,12,13,Monday,24,False,3589.76,717.9520000000001,2871.808,True,Medium,Luxury,2871.8080000000004
TXN-003903,2023-06-12 14:00:00,CUST-0906,PROD-023,Clothing,9,186.16,North,Credit Card,10,1507.9,2023-06-12,2023,6,12,14,Monday,24,False,1675.44,167.544,1507.896,True,Low,Premium,1507.8960000000002
TXN-003904,2023-06-12 15:00:00,CUST-0848,PROD-036,Home,3,150.83,West,Mobile,15,384.62,2023-06-12,2023,6,12,15,Monday,24,False,452.49,67.87349999999999,384.61650000000003,True,Medium,Premium,384.6165
TXN-003905,2023-06-12 16:00:00,CUST-0400,PROD-049,Clothing,9,182.39,East,Cash,20,1313.21,2023-06-12,2023,6,12,16,Monday,24,False,1641.5099999999998,328.30199999999996,1313.2079999999999,True,Medium,Premium,1313.2079999999999
