transaction_id,timestamp,customer_id,product_id,product_category,quantity,unit_price,region,payment_method,discount_applied,total_amount
TXN-005512,2023-08-18 15:00:00,CUST-0155,PROD-034,Home,3,246.42,West,Credit Card,15,628.37
TXN-005513,2023-08-18 16:00:00,CUST-0889,PROD-048,Home,7,143.17,East,Cash,10,901.97
TXN-005514,2023-08-18 17:00:00,CUST-0349,PROD-035,Home,5,241.94,South,Cash,5,1149.21
TXN-005515,2023-08-18 18:00:00,CUST-0451,PROD-042,Electronics,4,18.96,West,Credit Card,5,72.05
TXN-005516,2023-08-18 19:00:00,CUST-0876,PROD-019,Home,8,35.29,North,Credit Card,5,268.2
TXN-005517,2023-08-18 20:00:00,CUST-0653,PROD-008,Home,8,17.83,North,Mobile,0,142.64
TXN-005518,2023-08-18 21:00:00,CUST-0173,PROD-039,Food,1,313.37,South,Credit Card,0,313.37
TXN-005519,2023-08-18 22:00:00,CUST-0010,PROD-033,Home,9,284.45,West,Credit Card,15,2176.04
TXN-005520,2023-08-18 23:00:00,CUST-0740,PROD-044,Electronics,9,124.25,East,Credit Card,5,1062.34
TXN-005521,2023-08-19 00:00:00,CUST-0265,PROD-028,Home,2,326.86,North,Cash,5,621.03
TXN-005522,2023-08-19 01:00:00,CUST-0438,PROD-037,Electronics,2,443.26,East,Credit Card,10,797.87
TXN-005523,2023-08-19 02:00:00,CUST-0760,PROD-048,Electronics,8,145.89,West,Credit Card,15,992.05
TXN-005524,2023-08-19 03:00:00,CUST-0247,PROD-025,Clothing,6,417.68,North,Mobile,0,2506.08
TXN-005525,2023-08-19 04:00:00,CUST-0667,PROD-036,Electronics,3,334.63,South,Debit Card,15,853.31
TXN-005526,2023-08-19 05:00:00,CUST-0546,PROD-017,Clothing,2,26.57,North,Cash,5,50.48
TXN-005527,2023-08-19 06:00:00,CUST-0499,PROD-024,Clothing,5,193.82,South,Cash,5,920.64
TXN-005528,2023-08-19 07:00:00,CUST-0129,PROD-021,Home,8,258.8,East,Mobile,0,2070.4
TXN-005529,2023-08-19 08:00:00,CUST-0672,PROD-002,Clothing,6,368.53,North,Credit Card,0,2211.18
TXN-005530,2023-08-19 09:00:00,CUST-0601,PROD-031,Food,3,150.69,West,Debit Card,15,384.26
TXN-005531,2023-08-19 10:00:00,CUST-0605,PROD-044,Electronics,9,491.54,East,Mobile,20,3539.09
TXN-005532,2023-08-19 11:00:00,CUST-0327,PROD-033,Food,8,345.42,East,Debit Card,5,2625.19
TXN-005533,2023-08-19 12:00:00,CUST-0753,PROD-030,Clothing,6,192.68,South,Credit Card,5,1098.28
TXN-005534,2023-08-19 13:00:00,CUST-0835,PROD-012,Home,1,57.54,West,Debit Card,20,46.03
TXN-005535,2023-08-19 14:00:00,CUST-0980,PROD-044,Electronics,2,98.87,East,Mobile,15,168.08
TXN-005536,2023-08-19 15:00:00,CUST-0404,PROD-012,Food,4,248.93,North,Credit Card,10,896.15
TXN-005537,2023-08-19 16:00:00,CUST-0629,PROD-049,Home,2,252.4,South,Cash,10,454.32
TXN-005538,2023-08-19 17:00:00,CUST-0606,PROD-024,Clothing,3,386.18,West,Debit Card,5,1100.61
TXN-005539,2023-08-19 18:00:00,CUST-0675,PROD-024,Home,8,365.83,South,Credit Card,10,2633.98
TXN-005540,2023-08-19 19:00:00,CUST-0611,PROD-011,Food,9,108.62,South,Credit Card,15,830.94
TXN-005541,2023-08-19 20:00:00,CUST-0625,PROD-013,Home,6,301.53,East,Mobile,10,1628.26
TXN-005542,2023-08-19 21:00:00,CUST-0359,PROD-027,Food,4,20.1,North,Credit Card,0,80.4
TXN-005543,2023-08-19 22:00:00,CUST-0603,PROD-008,Home,2,205.29,North,Mobile,15,348.99
TXN-005544,2023-08-19 23:00:00,CUST-0858,PROD-010,Electronics,-1,384.41,West,Cash,20,2152.7
TXN-005545,2023-08-20 00:00:00,CUST-0718,PROD-008,Home,7,205.76,West,Debit Card,5,1368.3
TXN-005546,2023-08-20 01:00:00,CUST-0017,PROD-020,Electronics,9,419.44,North,Cash,15,3208.72
TXN-005547,2023-08-20 02:00:00,CUST-0274,PROD-008,Food,5,488.32,South,Mobile,10,2197.44
TXN-005548,2023-08-20 03:00:00,CUST-0685,PROD-009,Electronics,4,307.53,South,Cash,15,1045.6
TXN-005549,2023-08-20 04:00:00,CUST-0116,PROD-007,Home,6,81.05,North,Debit Card,20,389.04
TXN-005550,2023-08-20 05:00:00,CUST-0861,PROD-014,Electronics,2,196.04,East,Cash,15,333.27
TXN-005551,2023-08-20 06:00:00,CUST-0980,PROD-028,Food,2,14.65,South,Credit Card,20,23.44
TXN-005552,2023-08-20 07:00:00,CUST-0693,PROD-002,Home,9,305.34,North,Debit Card,20,2198.45
TXN-005553,2023-08-20 08:00:00,CUST-0091,PROD-043,Electronics,7,412.57,East,Cash,15,2454.79
TXN-005554,2023-08-20 09:00:00,CUST-0082,PROD-008,Electronics,7,318.67,South,Debit Card,5,2119.16
TXN-005555,2023-08-20 10:00:00,CUST-0324,PROD-013,Clothing,5,395.18,West,Cash,5,1877.1
TXN-005556,2023-08-20 11:00:00,CUST-0961,PROD-021,Electronics,7,401.95,South,Credit Card,10,2532.29
TXN-005557,2023-08-20 12:00:00,CUST-0114,PROD-047,Clothing,9,427.0,South,Mobile,15,3266.55
TXN-005558,2023-08-20 13:00:00,CUST-0769,PROD-028,Food,5,140.67,North,Cash,15,597.85
TXN-005559,2023-08-20 14:00:00,CUST-0058,PROD-035,Clothing,9,436.92,South,Debit Card,0,3932.28
TXN-005560,2023-08-20 15:00:00,CUST-0154,PROD-023,Food,1,330.51,South,Cash,5,313.98
TXN-005561,2023-08-20 16:00:00,CUST-0877,PROD-046,Electronics,3,151.97,East,Mobile,20,364.73
TXN-005562,2023-08-20 17:00:00,CUST-0404,PROD-015,Electronics,7,493.77,North,Credit Card,0,3456.39
TXN-005563,2023-08-20 18:00:00,CUST-0628,PROD-002,Clothing,4,475.59,East,Credit Card,15,1617.01
TXN-005564,2023-08-20 19:00:00,CUST-0855,PROD-012,Food,2,291.48,West,Mobile,0,582.96
TXN-005565,2023-08-20 20:00:00,CUST-0266,PROD-036,Electronics,3,423.17,South,Credit Card,5,1206.03
TXN-005566,2023-08-20 21:00:00,CUST-0315,PROD-003,Clothing,7,138.13,North,Cash,15,821.87
TXN-005567,2023-08-20 22:00:00,CUST-0715,PROD-005,Clothing,8,213.86,West,Debit Card,5,1625.34
TXN-005568,2023-08-20 23:00:00,CUST-0041,PROD-003,Clothing,9,100.15,North,Cash,0,901.35
TXN-005569,2023-08-21 00:00:00,CUST-0105,PROD-047,Electronics,6,264.85,South,Mobile,10,1430.19
TXN-005570,2023-08-21 01:00:00,CUST-0901,PROD-019,Food,9,253.04,North,Cash,20,1821.89
TXN-005571,2023-08-21 02:00:00,CUST-0890,PROD-002,Electronics,4,114.28,North,Cash,20,365.7
TXN-005572,2023-08-21 03:00:00,CUST-0193,PROD-044,Home,5,339.67,East,Mobile,10,1528.52
TXN-005573,2023-08-21 04:00:00,CUST-0401,PROD-037,Home,1,67.72,North,Debit Card,10,60.95
TXN-005574,2023-08-21 05:00:00,CUST-0278,PROD-017,Electronics,9,40.23,North,Credit Card,10,325.86
TXN-005575,2023-08-21 06:00:00,CUST-0354,PROD-014,Food,9,198.6,East,Mobile,5,1698.03
TXN-005576,2023-08-21 07:00:00,CUST-0749,PROD-028,Clothing,9,210.81,South,Credit Card,15,1612.7
TXN-005577,2023-08-21 08:00:00,CUST-0937,PROD-027,Home,3,166.67,West,Credit Card,10,450.01
TXN-005578,2023-08-21 09:00:00,CUST-0733,PROD-010,Home,8,136.39,East,Mobile,5,1036.56
TXN-005579,2023-08-21 10:00:00,CUST-0580,PROD-003,Electronics,3,176.0,South,Debit Card,0,528.0
TXN-005580,2023-08-21 11:00:00,CUST-0709,PROD-036,Home,6,90.05,South,Mobile,0,540.3
TXN-005581,2023-08-21 12:00:00,CUST-0256,PROD-038,Home,5,207.69,West,Mobile,10,934.6
TXN-005582,2023-08-21 13:00:00,CUST-0651,PROD-025,Clothing,8,453.26,South,Cash,0,3626.08
TXN-005583,2023-08-21 14:00:00,CUST-0824,PROD-022,Clothing,3,119.97,East,Cash,10,323.92
TXN-005584,2023-08-21 15:00:00,CUST-0947,PROD-048,Food,1,345.38,South,Mobile,0,345.38
TXN-005585,2023-08-21 16:00:00,CUST-0661,PROD-039,Home,9,79.47,West,Cash,0,715.23
TXN-005586,2023-08-21 17:00:00,CUST-0099,PROD-047,Food,9,183.41,West,Debit Card,15,1403.09
TXN-005587,2023-08-21 18:00:00,CUST-0588,PROD-030,Food,3,167.38,East,Cash,15,426.82
TXN-005588,2023-08-21 19:00:00,CUST-0282,PROD-021,Clothing,2,469.14,East,Debit Card,0,938.28
TXN-005589,2023-08-21 20:00:00,CUST-0883,PROD-030,Clothing,4,219.71,South,Credit Card,15,747.01
TXN-005590,2023-08-21 21:00:00,,PROD-028,Electronics,8,348.33,West,Credit Card,10,2507.98
TXN-005591,2023-08-21 22:00:00,CUST-0109,PROD-031,Clothing,6,305.21,West,Debit Card,20,1465.01
TXN-005592,2023-08-21 23:00:00,CUST-0700,PROD-026,Food,1,79.1,South,Credit Card,10,71.19
TXN-005593,2023-08-22 00:00:00,CUST-0199,PROD-043,Home,8,470.37,West,Debit Card,15,3198.52
TXN-005594,2023-08-22 01:00:00,CUST-0303,PROD-022,Food,5,179.48,East,Mobile,5,852.53
TXN-005595,2023-08-22 02:00:00,CUST-0327,PROD-021,Food,6,31.93,East,Cash,0,191.58
TXN-005596,2023-08-22 03:00:00,CUST-0154,PROD-001,Food,5,157.22,South,Credit Card,15,668.18
TXN-005597,2023-08-22 04:00:00,CUST-0552,PROD-037,Clothing,5,174.46,South,Credit Card,15,741.46
TXN-005598,2023-08-22 05:00:00,CUST-0645,PROD-013,Food,3,55.45,South,Mobile,15,141.4
TXN-005599,2023-08-22 06:00:00,CUST-0405,PROD-021,Electronics,4,313.79,East,Cash,10,1129.64
TXN-005600,2023-08-22 07:00:00,CUST-0462,PROD-046,Home,5,179.91,East,Cash,0,899.55
TXN-005601,2023-08-22 08:00:00,CUST-0132,PROD-009,Clothing,2,318.28,West,Debit Card,20,509.25
TXN-005602,2023-08-22 09:00:00,CUST-0791,PROD-017,Food,6,13.3,East,Credit Card,15,67.83
TXN-005603,2023-08-22 10:00:00,CUST-0874,PROD-047,Electronics,2,491.2,South,Cash,5,933.28
TXN-005604,2023-08-22 11:00:00,CUST-0084,PROD-021,Home,4,93.55,North,Credit Card,0,374.2
TXN-005605,2023-08-22 12:00:00,CUST-0399,PROD-031,Food,1,333.07,North,Credit Card,20,266.46
TXN-005606,2023-08-22 13:00:00,CUST-0754,PROD-039,Home,4,360.73,North,Credit Card,5,1370.77
TXN-005607,2023-08-22 14:00:00,CUST-0628,PROD-022,Clothing,7,94.09,North,Credit Card,20,526.9
TXN-005608,2023-08-22 15:00:00,CUST-0109,PROD-012,Clothing,8,64.74,North,Debit Card,20,414.34
TXN-005609,2023-08-22 16:00:00,CUST-0221,PROD-006,Electronics,-1,84.76,East,Cash,0,169.52
TXN-005610,2023-08-22 17:00:00,CUST-0904,PROD-016,Clothing,3,130.94,South,Credit Card,10,353.54
TXN-005611,2023-08-22 18:00:00,CUST-0553,PROD-026,Electronics,1,92.43,South,Cash,5,87.81
TXN-005612,2023-08-22 19:00:00,CUST-0368,PROD-005,Food,7,340.26,West,Mobile,15,2024.55
TXN-005613,2023-08-22 20:00:00,CUST-0147,PROD-009,Home,4,216.21,South,Mobile,20,691.87
TXN-005614,2023-08-22 21:00:00,CUST-0112,PROD-046,Clothing,8,273.52,West,Cash,5,2078.75
TXN-005615,2023-08-22 22:00:00,CUST-0615,PROD-040,Home,5,33.2,South,Debit Card,0,166.0
TXN-005616,2023-08-22 23:00:00,CUST-0558,PROD-014,Home,9,432.01,West,Debit Card,5,3693.69
TXN-005617,2023-08-23 00:00:00,CUST-0924,PROD-044,Food,6,93.58,West,Mobile,15,477.26
TXN-005618,2023-08-23 01:00:00,CUST-0494,PROD-042,Food,2,186.47,South,Credit Card,15,317.0
TXN-005619,2023-08-23 02:00:00,CUST-0505,PROD-030,Clothing,1,45.23,North,Mobile,0,45.23
TXN-005620,2023-08-23 03:00:00,CUST-0475,PROD-026,Food,1,77.03,South,Credit Card,5,73.18
TXN-005621,2023-08-23 04:00:00,CUST-0836,PROD-045,Home,9,336.24,South,Mobile,10,2723.54
TXN-005622,2023-08-23 05:00:00,CUST-0890,PROD-029,Electronics,1,349.37,North,Mobile,10,314.43
TXN-005623,2023-08-23 06:00:00,CUST-0271,PROD-019,Electronics,3,341.71,South,Debit Card,20,820.1
TXN-005624,2023-08-23 07:00:00,CUST-0995,PROD-047,Electronics,2,280.55,West,Cash,20,448.88
TXN-005625,2023-08-23 08:00:00,CUST-0421,PROD-008,Clothing,4,476.74,North,Cash,5,1811.61
TXN-005626,2023-08-23 09:00:00,CUST-0897,PROD-023,Food,1,258.52,North,Mobile,20,206.82
TXN-005627,2023-08-23 10:00:00,CUST-0707,PROD-042,Food,1,230.21,East,Debit Card,15,195.68
TXN-005628,2023-08-23 11:00:00,CUST-0367,PROD-035,Food,4,131.3,West,Credit Card,0,525.2
TXN-005629,2023-08-23 12:00:00,CUST-0280,PROD-031,Food,4,58.44,West,Mobile,20,187.01
TXN-005630,2023-08-23 13:00:00,CUST-0283,PROD-035,Home,7,278.6,South,Credit Card,10,1755.18
TXN-005631,2023-08-23 14:00:00,CUST-0040,PROD-032,Electronics,8,164.3,South,Credit Card,15,1117.24
TXN-005632,2023-08-23 15:00:00,CUST-0959,PROD-005,Home,8,266.77,West,Debit Card,10,1920.74
TXN-005633,2023-08-23 16:00:00,CUST-0189,PROD-016,Clothing,8,111.0,West,Debit Card,20,710.4
TXN-005634,2023-08-23 17:00:00,CUST-0164,PROD-017,Electronics,9,420.7,West,Cash,20,3029.04
TXN-005635,2023-08-23 18:00:00,CUST-0994,PROD-032,Electronics,1,499.85,South,Debit Card,15,424.87
TXN-005636,2023-08-23 19:00:00,CUST-0989,PROD-038,Home,9,167.98,West,Mobile,10,1360.64
TXN-005637,2023-08-23 20:00:00,CUST-0536,PROD-032,Clothing,8,422.74,West,Mobile,0,3381.92
TXN-005638,2023-08-23 21:00:00,CUST-0536,PROD-020,Clothing,1,437.76,North,Credit Card,0,437.76
TXN-005639,2023-08-23 22:00:00,CUST-0004,PROD-048,Electronics,7,498.08,West,Cash,15,2963.58
TXN-005640,2023-08-23 23:00:00,CUST-0835,PROD-002,Food,9,177.93,East,Credit Card,20,1281.1
TXN-005641,2023-08-24 00:00:00,CUST-0290,PROD-020,Clothing,4,380.46,South,Credit Card,15,1293.56
TXN-005642,2023-08-24 01:00:00,CUST-0953,PROD-047,Home,9,122.12,North,Cash,10,989.17
TXN-005643,2023-08-24 02:00:00,CUST-0433,PROD-018,Clothing,1,316.15,West,Credit Card,0,316.15
TXN-005644,2023-08-24 03:00:00,CUST-0471,PROD-001,Electronics,9,355.37,West,Cash,20,2558.66
TXN-005645,2023-08-24 04:00:00,CUST-0181,PROD-029,Food,6,373.15,North,Credit Card,10,2015.01
TXN-005646,2023-08-24 05:00:00,CUST-0248,PROD-029,Clothing,4,111.51,North,Credit Card,0,446.04
TXN-005647,2023-08-24 06:00:00,CUST-0628,PROD-019,Electronics,5,425.88,North,Cash,0,2129.4
TXN-005648,2023-08-24 07:00:00,CUST-0279,PROD-044,Clothing,7,216.28,East,Mobile,5,1438.26
TXN-005649,2023-08-24 08:00:00,CUST-0877,PROD-040,Food,4,116.02,East,Credit Card,20,371.26
TXN-005650,2023-08-24 09:00:00,CUST-0581,PROD-006,Home,8,275.84,North,Credit Card,15,1875.71
TXN-005651,2023-08-24 10:00:00,CUST-0863,PROD-044,Electronics,3,433.04,West,Mobile,5,1234.16
TXN-005652,2023-08-24 11:00:00,CUST-0254,PROD-039,Electronics,2,483.87,South,Cash,0,967.74
TXN-005653,2023-08-24 12:00:00,CUST-0181,PROD-046,Food,1,376.62,East,Cash,20,301.3
TXN-005654,2023-08-24 13:00:00,CUST-0830,PROD-008,Electronics,6,12.76,South,Mobile,20,61.25
TXN-005655,2023-08-24 14:00:00,CUST-0681,PROD-024,Food,2,76.0,South,Cash,5,144.4
TXN-005656,2023-08-24 15:00:00,,PROD-020,Electronics,8,47.37,East,Debit Card,10,341.06
TXN-005657,2023-08-24 16:00:00,CUST-0509,PROD-014,Food,4,59.59,South,Credit Card,10,214.52
TXN-005658,2023-08-24 17:00:00,CUST-0761,PROD-005,Clothing,9,197.69,West,Cash,15,1512.33
TXN-005659,2023-08-24 18:00:00,CUST-0700,PROD-041,Clothing,4,175.86,East,Mobile,20,562.75
TXN-005660,2023-08-24 19:00:00,CUST-0566,PROD-040,Clothing,4,65.71,East,Credit Card,5,249.7
TXN-005661,2023-08-24 20:00:00,CUST-0326,PROD-034,Electronics,8,442.3,South,Mobile,0,3538.4
TXN-005662,2023-08-24 21:00:00,CUST-0357,PROD-016,Food,8,311.56,South,Cash,10,2243.23
TXN-005663,2023-08-24 22:00:00,CUST-0825,PROD-045,Food,5,400.27,North,Mobile,5,1901.28
TXN-005664,2023-08-24 23:00:00,CUST-0650,PROD-007,Home,3,192.06,East,Mobile,15,489.75
TXN-005665,2023-08-25 00:00:00,CUST-0680,PROD-016,Clothing,2,211.02,South,Credit Card,15,358.73
TXN-005666,2023-08-25 01:00:00,CUST-0391,PROD-007,Home,9,165.63,West,Credit Card,20,1192.54
TXN-005667,2023-08-25 02:00:00,CUST-0615,PROD-027,Clothing,9,224.83,East,Cash,15,1719.95
TXN-005668,2023-08-25 03:00:00,CUST-0934,PROD-014,Home,5,309.08,North,Mobile,15,1313.59
TXN-005669,2023-08-25 04:00:00,CUST-0085,PROD-014,Clothing,8,251.56,West,Mobile,10,1811.23
TXN-005670,2023-08-25 05:00:00,CUST-0317,PROD-044,Food,7,420.58,North,Cash,10,2649.65
TXN-005671,2023-08-25 06:00:00,CUST-0212,PROD-033,Clothing,3,451.07,North,Mobile,15,1150.23
TXN-005672,2023-08-25 07:00:00,CUST-0515,PROD-033,Electronics,5,240.15,West,Mobile,20,960.6
TXN-005673,2023-08-25 08:00:00,CUST-0384,PROD-044,Clothing,9,127.48,North,Mobile,10,1032.59
TXN-005674,2023-08-25 09:00:00,CUST-0691,PROD-020,Clothing,4,473.14,North,Mobile,10,1703.3
TXN-005675,2023-08-25 10:00:00,CUST-0342,PROD-047,Food,3,370.17,North,Debit Card,15,943.93
TXN-005676,2023-08-25 11:00:00,CUST-0815,PROD-036,Electronics,-1,323.66,North,Cash,20,1812.5
TXN-005677,2023-08-25 12:00:00,CUST-0964,PROD-007,Food,8,375.25,North,Cash,15,2551.7
TXN-005678,2023-08-25 13:00:00,CUST-0988,PROD-032,Home,5,47.23,East,Mobile,0,236.15
TXN-005679,2023-08-25 14:00:00,CUST-0844,PROD-048,Home,8,43.14,South,Cash,0,345.12
TXN-005680,2023-08-25 15:00:00,CUST-0038,PROD-003,Electronics,5,85.03,East,Debit Card,20,340.12
TXN-005681,2023-08-25 16:00:00,CUST-0511,PROD-039,Home,9,82.25,East,Mobile,0,740.25
TXN-005682,2023-08-25 17:00:00,CUST-0420,PROD-029,Electronics,7,216.13,South,Credit Card,20,1210.33
TXN-005683,2023-08-25 18:00:00,CUST-0751,PROD-024,Clothing,5,87.13,South,Debit Card,0,435.65
TXN-005684,2023-08-25 19:00:00,CUST-0169,PROD-022,Home,9,428.72,West,Credit Card,5,3665.56
TXN-005685,2023-08-25 20:00:00,CUST-0965,PROD-006,Clothing,5,293.27,North,Cash,10,1319.72
TXN-005686,2023-08-25 21:00:00,CUST-0909,PROD-048,Food,8,190.45,South,Cash,15,1295.06
TXN-005687,2023-08-25 22:00:00,CUST-0343,PROD-024,Home,4,44.12,West,Cash,20,141.18
TXN-005688,2023-08-25 23:00:00,CUST-0826,PROD-040,Food,9,299.6,West,Mobile,0,2696.4
TXN-005689,2023-08-26 00:00:00,CUST-0306,PROD-023,Food,6,67.1,East,Debit Card,5,382.47
TXN-005690,2023-08-26 01:00:00,CUST-0542,PROD-038,Electronics,6,374.18,West,Debit Card,0,2245.08
TXN-005691,2023-08-26 02:00:00,CUST-0702,PROD-010,Food,3,403.35,North,Mobile,5,1149.55
TXN-005692,2023-08-26 03:00:00,CUST-0869,PROD-016,Electronics,3,276.55,East,Mobile,15,705.2
TXN-005693,2023-08-26 04:00:00,CUST-0537,PROD-011,Electronics,4,83.31,South,Cash,10,299.92
TXN-005694,2023-08-26 05:00:00,CUST-0112,PROD-032,Electronics,1,395.56,East,Debit Card,10,356.0
TXN-005695,2023-08-26 06:00:00,CUST-0411,PROD-045,Electronics,6,160.84,East,Cash,5,916.79
TXN-005696,2023-08-26 07:00:00,CUST-0947,PROD-006,Electronics,1,119.1,North,Debit Card,0,119.1
TXN-005697,2023-08-26 08:00:00,CUST-0206,PROD-024,Clothing,4,240.57,North,Mobile,10,866.05
TXN-005698,2023-08-26 09:00:00,CUST-0185,PROD-033,Electronics,7,462.1,East,Cash,0,3234.7
TXN-005699,2023-08-26 10:00:00,CUST-0382,PROD-012,Home,6,155.71,South,Debit Card,20,747.41
TXN-005700,2023-08-26 11:00:00,CUST-0496,PROD-027,Electronics,8,453.73,North,Mobile,0,3629.84
TXN-005701,2023-08-26 12:00:00,CUST-0379,PROD-038,Clothing,4,36.29,East,Credit Card,20,116.13
TXN-005702,2023-08-26 13:00:00,CUST-0047,PROD-018,Home,9,50.93,North,Cash,20,366.7
TXN-005703,2023-08-26 14:00:00,CUST-0886,PROD-045,Home,8,352.29,North,Debit Card,10,2536.49
TXN-005704,2023-08-26 15:00:00,CUST-0740,PROD-039,Clothing,5,103.39,West,Debit Card,20,413.56
TXN-005705,2023-08-26 16:00:00,CUST-0551,PROD-013,Home,6,165.14,South,Cash,0,990.84
TXN-005706,2023-08-26 17:00:00,CUST-0528,PROD-040,Clothing,5,76.82,East,Debit Card,15,326.48
TXN-005707,2023-08-26 18:00:00,CUST-0504,PROD-030,Food,6,172.8,East,Credit Card,0,1036.8
TXN-005708,2023-08-26 19:00:00,CUST-0022,PROD-049,Food,1,147.43,West,Credit Card,5,140.06
TXN-005709,2023-08-26 20:00:00,CUST-0213,PROD-041,Electronics,4,370.81,East,Debit Card,5,1409.08
TXN-005710,2023-08-26 21:00:00,CUST-0310,PROD-013,Electronics,9,353.99,East,Cash,0,3185.91
TXN-005711,2023-08-26 22:00:00,CUST-0661,PROD-034,Electronics,4,477.91,West,Debit Card,5,1816.06
TXN-005712,2023-08-26 23:00:00,CUST-0968,PROD-036,Electronics,2,364.97,West,Debit Card,15,620.45
TXN-005713,2023-08-27 00:00:00,CUST-0753,PROD-030,Clothing,6,350.46,East,Credit Card,5,1997.62
TXN-005714,2023-08-27 01:00:00,CUST-0272,PROD-025,Food,2,350.16,West,Mobile,10,630.29
TXN-005715,2023-08-27 02:00:00,CUST-0571,PROD-002,Clothing,3,442.65,North,Mobile,15,1128.76
TXN-005716,2023-08-27 03:00:00,CUST-0799,PROD-036,Home,7,155.16,North,Debit Card,10,977.51
TXN-005717,2023-08-27 04:00:00,CUST-0938,PROD-018,Home,4,157.05,North,Cash,10,565.38
TXN-005718,2023-08-27 05:00:00,CUST-0202,PROD-005,Home,1,373.19,North,Credit Card,15,317.21
TXN-005719,2023-08-27 06:00:00,CUST-0032,PROD-019,Home,9,122.07,West,Mobile,10,988.77
TXN-005720,2023-08-27 07:00:00,CUST-0443,PROD-042,Home,6,456.89,South,Debit Card,5,2604.27
TXN-005721,2023-08-27 08:00:00,CUST-0162,PROD-018,Food,9,272.04,South,Cash,0,2448.36
TXN-005722,2023-08-27 09:00:00,CUST-0767,PROD-032,Clothing,3,157.06,East,Credit Card,15,400.5
TXN-005723,2023-08-27 10:00:00,CUST-0254,PROD-021,Home,5,390.29,South,Mobile,0,1951.45
TXN-005724,2023-08-27 11:00:00,CUST-0521,PROD-010,Electronics,9,163.04,North,Mobile,15,1247.26
TXN-005725,2023-08-27 12:00:00,CUST-0977,PROD-037,Food,6,482.01,West,Mobile,15,2458.25
TXN-005726,2023-08-27 13:00:00,CUST-0651,PROD-049,Electronics,2,491.66,North,Cash,10,884.99
TXN-005727,2023-08-27 14:00:00,CUST-0480,PROD-022,Food,1,336.73,North,Cash,0,336.73
TXN-005728,2023-08-27 15:00:00,CUST-0010,PROD-013,Food,9,65.68,West,Cash,5,561.56
TXN-005729,2023-08-27 16:00:00,CUST-0726,PROD-017,Electronics,1,138.97,North,Debit Card,0,138.97
TXN-005730,2023-08-27 17:00:00,CUST-0505,PROD-009,Electronics,5,262.55,North,Credit Card,15,1115.84
TXN-005731,2023-08-27 18:00:00,CUST-0785,PROD-024,Home,1,427.21,West,Debit Card,5,405.85
TXN-005732,2023-08-27 19:00:00,CUST-0836,PROD-044,Electronics,5,100.59,West,Credit Card,10,452.66
TXN-005733,2023-08-27 20:00:00,CUST-0560,PROD-014,Clothing,5,61.16,East,Cash,5,290.51
TXN-005734,2023-08-27 21:00:00,CUST-0436,PROD-046,Food,7,46.49,East,Mobile,5,309.16
TXN-005735,2023-08-27 22:00:00,CUST-0111,PROD-008,Food,7,258.41,North,Cash,0,1808.87
TXN-005736,2023-08-27 23:00:00,CUST-0153,PROD-037,Home,1,443.5,East,Debit Card,15,376.98
TXN-005737,2023-08-28 00:00:00,CUST-0635,PROD-019,Food,9,30.76,South,Cash,15,235.31
TXN-005738,2023-08-28 01:00:00,CUST-0917,PROD-028,Electronics,1,114.04,South,Cash,15,96.93
TXN-005739,2023-08-28 02:00:00,CUST-0869,PROD-046,Food,5,349.7,North,Cash,20,1398.8
TXN-005740,2023-08-28 03:00:00,CUST-0102,PROD-041,Food,7,414.67,East,Mobile,10,2612.42
TXN-005741,2023-08-28 04:00:00,CUST-0753,PROD-030,Electronics,8,405.63,North,Credit Card,0,3245.04
TXN-005742,2023-08-28 05:00:00,CUST-0833,PROD-007,Electronics,2,394.68,East,Credit Card,15,670.96
TXN-005743,2023-08-28 06:00:00,CUST-0191,PROD-026,Food,1,73.6,West,Debit Card,5,69.92
TXN-005744,2023-08-28 07:00:00,CUST-0729,PROD-040,Clothing,4,204.65,West,Credit Card,20,654.88
TXN-005745,2023-08-28 08:00:00,CUST-0563,PROD-046,Electronics,4,492.52,West,Cash,10,1773.07
TXN-005746,2023-08-28 09:00:00,CUST-0804,PROD-046,Clothing,6,494.55,West,Mobile,15,2522.2
TXN-005747,2023-08-28 10:00:00,CUST-0081,PROD-011,Clothing,1,305.19,North,Cash,20,244.15
TXN-005748,2023-08-28 11:00:00,CUST-0489,PROD-014,Home,1,357.54,North,Cash,10,321.79
TXN-005749,2023-08-28 12:00:00,CUST-0895,PROD-021,Clothing,3,476.13,North,Debit Card,5,1356.97
TXN-005750,2023-08-28 13:00:00,CUST-0088,PROD-008,Home,5,230.46,South,Cash,20,921.84
TXN-005751,2023-08-28 14:00:00,CUST-0194,PROD-003,Clothing,6,77.06,West,Cash,0,462.36
TXN-005752,2023-08-28 15:00:00,CUST-0104,PROD-028,Home,5,337.78,West,Debit Card,10,1520.01
TXN-005753,2023-08-28 16:00:00,CUST-0783,PROD-029,Electronics,5,480.45,West,Credit Card,20,1921.8
TXN-005754,2023-08-28 17:00:00,CUST-0096,PROD-023,Food,9,351.63,East,Credit Card,20,2531.74
TXN-005755,2023-08-28 18:00:00,CUST-0423,PROD-018,Food,2,403.63,East,Credit Card,10,726.53
TXN-005756,2023-08-28 19:00:00,CUST-0891,PROD-035,Home,1,217.15,South,Debit Card,20,173.72
TXN-005757,2023-08-28 20:00:00,CUST-0198,PROD-013,Electronics,6,57.27,South,Debit Card,20,274.9
